dataset,result_file,method,model,variant,top_m,doc_name,n_queries,accuracy_at_1,hit_at_5,mrr_at_5,document_accuracy_at_1,avg_latency_seconds,avg_top1_latency_seconds,avg_top5_latency_seconds,avg_input_tokens,avg_output_tokens,avg_total_tokens,avg_top1_input_tokens,avg_top1_output_tokens,avg_top1_total_tokens,avg_top5_input_tokens,avg_top5_output_tokens,avg_top5_total_tokens,successful_rows,accuracy_at_1_pct,hit_at_5_pct,mrr_at_5_pct,document_accuracy_at_1_pct
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,JOHNSON_JOHNSON_2022Q4_EARNINGS,1,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,JOHNSON_JOHNSON_2022_10K,2,0.0,0.5,0.16666666666666666,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,50.0,16.666666666666664,0.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,JOHNSON_JOHNSON_2023Q2_EARNINGS,1,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,JOHNSON_JOHNSON_2023_8K_dated-2023-08-30,3,0.0,0.6666666666666666,0.2333333333333333,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,66.66666666666666,23.333333333333332,100.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,JPMORGAN_2021Q1_10Q,2,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,JPMORGAN_2022Q2_10Q,1,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,JPMORGAN_2022_10K,1,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,JPMORGAN_2023Q2_10Q,1,0.0,1.0,0.25,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,25.0,0.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,LOCKHEEDMARTIN_2021_10K,1,1.0,1.0,1.0,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,100.0,100.0,100.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,LOCKHEEDMARTIN_2022_10K,1,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,MGMRESORTS_2018_10K,1,0.0,0.0,0.0,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,MGMRESORTS_2022Q4_EARNINGS,2,0.0,0.0,0.0,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,100.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,MGMRESORTS_2022_10K,1,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,MGMRESORTS_2023Q2_10Q,1,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,MICROSOFT_2016_10K,1,0.0,0.0,0.0,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,MICROSOFT_2023_10K,1,1.0,1.0,1.0,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,100.0,100.0,100.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,NETFLIX_2017_10K,1,0.0,1.0,0.5,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,50.0,100.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,NIKE_2018_10K,1,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,NIKE_2019_10K,1,0.0,0.0,0.0,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,NIKE_2023_10K,1,0.0,0.0,0.0,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,PAYPAL_2022_10K,1,0.0,1.0,0.25,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,25.0,0.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,PEPSICO_2021_10K,1,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,PEPSICO_2022_10K,2,0.0,0.5,0.16666666666666666,0.5,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,50.0,16.666666666666664,50.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,PEPSICO_2023Q1_EARNINGS,2,1.0,1.0,1.0,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,100.0,100.0,100.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,PEPSICO_2023_8K_dated-2023-05-05,1,1.0,1.0,1.0,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,100.0,100.0,100.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,PEPSICO_2023_8K_dated-2023-05-30,2,1.0,1.0,1.0,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,100.0,100.0,100.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,PFIZER_2021_10K,2,0.0,0.0,0.0,0.5,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,50.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,ULTABEAUTY_2023Q4_EARNINGS,4,0.0,0.5,0.1125,0.5,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,50.0,11.25,50.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,ULTABEAUTY_2023_10K,2,0.0,0.5,0.1,0.5,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,50.0,10.0,50.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,VERIZON_2021_10K,1,1.0,1.0,1.0,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,100.0,100.0,100.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,VERIZON_2022_10K,2,0.5,1.0,0.6,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,100.0,60.0,100.0
FinanceBench,dense_harrier_oss_v1_0_6b_query_results.jsonl,Dense,Harrier,standard,,WALMART_2019_10K,1,0.0,0.0,0.0,1.0,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,3M_2018_10K,2,0.5,1.0,0.6,0.5,0.0085,0.0085,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,100.0,60.0,50.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,3M_2022_10K,2,0.5,0.5,0.5,0.5,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50.0,50.0,50.0,50.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,3M_2023Q2_10Q,3,0.0,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.007333333333333333,0.007333333333333333,0.007333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,33.33333333333333,8.333333333333332,66.66666666666666
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,ADOBE_2016_10K,1,0.0,0.0,0.0,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,ADOBE_2022_10K,2,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,AES_2022_10K,1,0.0,1.0,0.3333333333333333,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,33.33333333333333,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,AMAZON_2017_10K,1,0.0,0.0,0.0,1.0,0.008,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,AMAZON_2019_10K,1,0.0,0.0,0.0,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,AMCOR_2020_10K,1,0.0,1.0,0.25,1.0,0.008,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,25.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,AMCOR_2022_8K_dated-2022-07-01,1,0.0,1.0,0.25,1.0,0.008,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,25.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,AMCOR_2023Q2_10Q,1,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,AMCOR_2023Q4_EARNINGS,2,0.0,0.5,0.1,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,50.0,10.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,AMCOR_2023_10K,4,0.0,0.25,0.125,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,25.0,12.5,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,AMD_2022_10K,7,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,28.57142857142857,28.57142857142857,28.57142857142857,42.857142857142854
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,AMERICANEXPRESS_2022_10K,7,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.7142857142857143,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,14.285714285714285,28.57142857142857,19.047619047619047,71.42857142857143
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,AMERICANWATERWORKS_2020_10K,1,1.0,1.0,1.0,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,100.0,100.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,BESTBUY_2017_10K,1,0.0,1.0,0.25,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,25.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,BESTBUY_2019_10K,1,1.0,1.0,1.0,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,100.0,100.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,BESTBUY_2023_10K,3,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,BESTBUY_2024Q2_10Q,3,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,BLOCK_2016_10K,1,0.0,1.0,0.3333333333333333,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,33.33333333333333,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,BLOCK_2020_10K,2,0.0,1.0,0.5,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,100.0,50.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,BOEING_2018_10K,1,1.0,1.0,1.0,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,100.0,100.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,BOEING_2022_10K,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,33.33333333333333,33.33333333333333,33.33333333333333,83.33333333333334
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,COCACOLA_2021_10K,1,1.0,1.0,1.0,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,100.0,100.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,CORNING_2021_10K,1,0.0,1.0,0.5,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,50.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,CORNING_2022_10K,2,0.0,0.0,0.0,0.5,0.0075,0.0075,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,50.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,COSTCO_2021_10K,1,0.0,0.0,0.0,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,CVSHEALTH_2022_10K,1,0.0,1.0,0.3333333333333333,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,33.33333333333333,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,FOOTLOCKER_2022_8K_dated-2022-05-20,1,0.0,1.0,0.5,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,50.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,FOOTLOCKER_2022_8K_dated_2022-08-19,1,0.0,1.0,0.3333333333333333,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,33.33333333333333,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,GENERALMILLS_2020_10K,2,1.0,1.0,1.0,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,100.0,100.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,JOHNSON_JOHNSON_2022Q4_EARNINGS,1,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,JOHNSON_JOHNSON_2022_10K,2,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,JOHNSON_JOHNSON_2023Q2_EARNINGS,1,0.0,0.0,0.0,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,JOHNSON_JOHNSON_2023_8K_dated-2023-08-30,3,0.0,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,33.33333333333333,11.11111111111111,66.66666666666666
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,JPMORGAN_2021Q1_10Q,2,0.0,0.0,0.0,1.0,0.0075,0.0075,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,JPMORGAN_2022Q2_10Q,1,0.0,1.0,0.5,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,50.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,JPMORGAN_2022_10K,1,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,JPMORGAN_2023Q2_10Q,1,0.0,1.0,0.3333333333333333,0.0,0.008,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,33.33333333333333,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,LOCKHEEDMARTIN_2021_10K,1,1.0,1.0,1.0,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,100.0,100.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,LOCKHEEDMARTIN_2022_10K,1,0.0,1.0,0.25,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,25.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,MGMRESORTS_2018_10K,1,0.0,1.0,0.5,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,50.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,MGMRESORTS_2022Q4_EARNINGS,2,0.0,0.0,0.0,1.0,0.0075,0.0075,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,MGMRESORTS_2022_10K,1,0.0,0.0,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,MGMRESORTS_2023Q2_10Q,1,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,MICROSOFT_2016_10K,1,0.0,0.0,0.0,1.0,0.008,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,MICROSOFT_2023_10K,1,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,NETFLIX_2017_10K,1,0.0,0.0,0.0,1.0,0.008,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,NIKE_2018_10K,1,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,NIKE_2019_10K,1,0.0,0.0,0.0,1.0,0.008,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,NIKE_2023_10K,1,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,PAYPAL_2022_10K,1,0.0,1.0,0.3333333333333333,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,33.33333333333333,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,PEPSICO_2021_10K,1,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,PEPSICO_2022_10K,2,0.0,0.5,0.25,0.5,0.0075,0.0075,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,50.0,25.0,50.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,PEPSICO_2023Q1_EARNINGS,2,1.0,1.0,1.0,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,100.0,100.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,PEPSICO_2023_8K_dated-2023-05-05,1,1.0,1.0,1.0,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,100.0,100.0,100.0
FinanceBench,dense_linq_embed_mistral_query_results.jsonl,Dense,Linq-Embed-Mistral,standard,,PEPSICO_2023_8K_dated-2023-05-30,2,1.0,1.0,1.0,1.0,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,100.0,100.0,100.0
