dataset,result_file,method,model,variant,top_m,bank,n_queries,accuracy_at_1,hit_at_5,mrr_at_5,document_accuracy_at_1,avg_latency_seconds,avg_top1_latency_seconds,avg_top5_latency_seconds,avg_input_tokens,avg_output_tokens,avg_total_tokens,avg_top1_input_tokens,avg_top1_output_tokens,avg_top1_total_tokens,avg_top5_input_tokens,avg_top5_output_tokens,avg_top5_total_tokens,successful_rows,accuracy_at_1_pct,hit_at_5_pct,mrr_at_5_pct,document_accuracy_at_1_pct
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,Banca Monte dei Paschi di Siena,78,0.20512820512820512,0.3076923076923077,0.25213675213675213,1.0,5.1282051282051286e-05,5.1282051282051286e-05,5.1282051282051286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,20.51282051282051,30.76923076923077,25.213675213675213,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,Banque Postale,95,0.43157894736842106,0.5052631578947369,0.46403508771929824,1.0,0.00013684210526315792,0.00013684210526315792,0.00013684210526315792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,43.15789473684211,50.526315789473685,46.40350877192982,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,Belfius,33,0.24242424242424243,0.3939393939393939,0.29545454545454547,1.0,3.0303030303030302e-05,3.0303030303030302e-05,3.0303030303030302e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,24.242424242424242,39.39393939393939,29.545454545454547,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,Caixa Geral de Depósitos,3,0.3333333333333333,0.6666666666666666,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33.33333333333333,66.66666666666666,44.44444444444444,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,CaixaBank,32,0.375,0.53125,0.43072916666666666,1.0,9.375e-05,9.375e-05,9.375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,37.5,53.125,43.072916666666664,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,DNB,50,0.54,0.72,0.6206666666666667,1.0,0.00048,0.00048,0.00048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,54.0,72.0,62.06666666666667,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,Deutsche Bank,13,0.5384615384615384,0.6923076923076923,0.5833333333333333,1.0,0.0003846153846153846,0.0003846153846153846,0.0003846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,53.84615384615385,69.23076923076923,58.33333333333333,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,ING,46,0.3695652173913043,0.5217391304347826,0.41739130434782606,1.0,0.00026086956521739134,0.00026086956521739134,0.00026086956521739134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,36.95652173913043,52.17391304347826,41.73913043478261,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,Intesa Sanpaolo,106,0.16037735849056603,0.20754716981132076,0.1767295597484277,1.0,0.0002169811320754717,0.0002169811320754717,0.0002169811320754717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,16.037735849056602,20.754716981132077,17.67295597484277,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,KBC Group,32,0.53125,0.6875,0.5895833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,53.125,68.75,58.958333333333336,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,KfW,24,0.4583333333333333,0.5416666666666666,0.4930555555555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,45.83333333333333,54.166666666666664,49.30555555555556,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,Nordea Bank,21,0.3333333333333333,0.5238095238095238,0.41428571428571426,1.0,4.761904761904762e-05,4.761904761904762e-05,4.761904761904762e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,33.33333333333333,52.38095238095239,41.42857142857142,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,OTP Bank,79,0.22784810126582278,0.3924050632911392,0.29535864978902954,1.0,5.0632911392405066e-05,5.0632911392405066e-05,5.0632911392405066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,22.78481012658228,39.24050632911392,29.535864978902953,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,PKO Bank Polski,36,0.6388888888888888,0.7222222222222222,0.6666666666666666,1.0,8.333333333333333e-05,8.333333333333333e-05,8.333333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,63.888888888888886,72.22222222222221,66.66666666666666,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,Pekao,32,0.625,0.875,0.7145833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,62.5,87.5,71.45833333333333,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,Raiffeisen Bank International,83,0.1927710843373494,0.30120481927710846,0.23012048192771087,1.0,8.433734939759036e-05,8.433734939759036e-05,8.433734939759036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,19.27710843373494,30.120481927710845,23.012048192771086,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,Santander,31,0.0,0.12903225806451613,0.054838709677419356,0.967741935483871,3.2258064516129034e-05,3.2258064516129034e-05,3.2258064516129034e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,12.903225806451612,5.483870967741936,96.7741935483871
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,Societe Generale,15,0.2,0.3333333333333333,0.2388888888888889,1.0,6.666666666666667e-05,6.666666666666667e-05,6.666666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,20.0,33.33333333333333,23.88888888888889,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,Swedbank,85,0.47058823529411764,0.611764705882353,0.5288235294117647,1.0,0.0003058823529411765,0.0003058823529411765,0.0003058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,47.05882352941176,61.1764705882353,52.88235294117647,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_5_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,5.0,UniCredit,37,0.21621621621621623,0.32432432432432434,0.24864864864864863,1.0,0.00010810810810810811,0.00010810810810810811,0.00010810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,21.62162162162162,32.432432432432435,24.864864864864863,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,ABN Amro,53,0.5471698113207547,0.6415094339622641,0.5880503144654088,1.0,0.00024528301886792453,0.00024528301886792453,0.00024528301886792453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,54.71698113207547,64.15094339622641,58.80503144654088,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,BBVA,3,0.3333333333333333,1.0,0.611111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33.33333333333333,100.0,61.11111111111111,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,BNP Paribas,13,0.5384615384615384,0.7692307692307693,0.6217948717948718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,53.84615384615385,76.92307692307693,62.17948717948718,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,Banca Monte dei Paschi di Siena,78,0.1794871794871795,0.358974358974359,0.2553418803418804,1.0,0.0001794871794871795,0.0001794871794871795,0.0001794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,17.94871794871795,35.8974358974359,25.534188034188038,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,Banque Postale,95,0.5368421052631579,0.6421052631578947,0.5810526315789474,1.0,0.00048421052631578945,0.00048421052631578945,0.00048421052631578945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,53.68421052631579,64.21052631578948,58.10526315789474,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,Belfius,33,0.30303030303030304,0.5151515151515151,0.37727272727272726,1.0,6.0606060606060605e-05,6.0606060606060605e-05,6.0606060606060605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,30.303030303030305,51.515151515151516,37.72727272727273,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,Caixa Geral de Depósitos,3,0.3333333333333333,1.0,0.5555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33.33333333333333,100.0,55.55555555555555,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,CaixaBank,32,0.4375,0.5625,0.48541666666666666,1.0,6.25e-05,6.25e-05,6.25e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,43.75,56.25,48.541666666666664,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,DNB,50,0.56,0.74,0.6416666666666667,1.0,0.00024,0.00024,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,56.00000000000001,74.0,64.16666666666667,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,Deutsche Bank,13,0.6153846153846154,0.9230769230769231,0.691025641025641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,61.53846153846154,92.3076923076923,69.1025641025641,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,ING,46,0.45652173913043476,0.7391304347826086,0.5557971014492754,1.0,6.521739130434783e-05,6.521739130434783e-05,6.521739130434783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,45.65217391304348,73.91304347826086,55.57971014492754,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,Intesa Sanpaolo,106,0.1792452830188679,0.25471698113207547,0.21305031446540879,1.0,0.0004905660377358491,0.0004905660377358491,0.0004905660377358491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,17.92452830188679,25.471698113207548,21.30503144654088,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,KBC Group,32,0.53125,0.65625,0.5755208333333334,1.0,3.125e-05,3.125e-05,3.125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,53.125,65.625,57.552083333333336,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,KfW,24,0.5416666666666666,0.6666666666666666,0.5868055555555556,1.0,4.1666666666666665e-05,4.1666666666666665e-05,4.1666666666666665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,54.166666666666664,66.66666666666666,58.68055555555556,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,Nordea Bank,21,0.3333333333333333,0.5714285714285714,0.43253968253968256,1.0,0.00014285714285714287,0.00014285714285714287,0.00014285714285714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,33.33333333333333,57.14285714285714,43.25396825396825,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,OTP Bank,79,0.2911392405063291,0.5316455696202531,0.38101265822784813,1.0,0.00010126582278481013,0.00010126582278481013,0.00010126582278481013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,29.11392405063291,53.16455696202531,38.10126582278481,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,PKO Bank Polski,36,0.6388888888888888,0.7222222222222222,0.6652777777777777,1.0,0.00011111111111111112,0.00011111111111111112,0.00011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,63.888888888888886,72.22222222222221,66.52777777777777,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,Pekao,32,0.65625,0.875,0.7328125,1.0,9.375e-05,9.375e-05,9.375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,65.625,87.5,73.28125,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,Raiffeisen Bank International,83,0.25301204819277107,0.3493975903614458,0.28493975903614455,1.0,0.00033734939759036143,0.00033734939759036143,0.00033734939759036143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,25.301204819277107,34.93975903614458,28.493975903614455,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,Santander,31,0.0,0.12903225806451613,0.054838709677419356,0.967741935483871,9.67741935483871e-05,9.67741935483871e-05,9.67741935483871e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,12.903225806451612,5.483870967741936,96.7741935483871
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,Societe Generale,15,0.26666666666666666,0.6,0.3688888888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,26.666666666666668,60.0,36.888888888888886,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,Swedbank,85,0.5411764705882353,0.6823529411764706,0.6009803921568627,1.0,9.411764705882353e-05,9.411764705882353e-05,9.411764705882353e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,54.11764705882353,68.23529411764706,60.09803921568627,100.0
ESRS,hybrid_pageindex_chunk_rerank_linq_embed_mistral_top_m_7_query_results.jsonl,Hybrid PageIndex,Linq-Embed-Mistral,chunk_rerank,7.0,UniCredit,37,0.2702702702702703,0.35135135135135137,0.2972972972972973,1.0,8.108108108108108e-05,8.108108108108108e-05,8.108108108108108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,27.027027027027028,35.13513513513514,29.72972972972973,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,ABN Amro,53,0.22641509433962265,0.5283018867924528,0.3544025157232704,1.0,0.00011320754716981132,0.00011320754716981132,0.00011320754716981132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,22.641509433962266,52.83018867924528,35.44025157232704,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,BBVA,3,0.6666666666666666,1.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,66.66666666666666,100.0,83.33333333333334,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,BNP Paribas,13,0.5384615384615384,0.9230769230769231,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,53.84615384615385,92.3076923076923,66.66666666666666,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,Banca Monte dei Paschi di Siena,78,0.11538461538461539,0.3076923076923077,0.17692307692307693,1.0,3.846153846153846e-05,3.846153846153846e-05,3.846153846153846e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,11.538461538461538,30.76923076923077,17.692307692307693,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,Banque Postale,95,0.2,0.43157894736842106,0.2885964912280702,0.9894736842105263,0.00016842105263157895,0.00016842105263157895,0.00016842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95,20.0,43.15789473684211,28.859649122807017,98.94736842105263
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,Belfius,33,0.12121212121212122,0.2727272727272727,0.1575757575757576,1.0,6.0606060606060605e-05,6.0606060606060605e-05,6.0606060606060605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,12.121212121212121,27.27272727272727,15.75757575757576,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,Caixa Geral de Depósitos,3,0.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,33.33333333333333,16.666666666666664,66.66666666666666
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,CaixaBank,32,0.4375,0.71875,0.5333333333333333,1.0,3.125e-05,3.125e-05,3.125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,43.75,71.875,53.333333333333336,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,DNB,50,0.24,0.5,0.327,0.84,4e-05,4e-05,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,24.0,50.0,32.7,84.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,Deutsche Bank,13,0.23076923076923078,0.6153846153846154,0.36538461538461536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,23.076923076923077,61.53846153846154,36.53846153846153,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,ING,46,0.2826086956521739,0.5652173913043478,0.391304347826087,0.9782608695652174,4.347826086956522e-05,4.347826086956522e-05,4.347826086956522e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,28.26086956521739,56.52173913043478,39.130434782608695,97.82608695652173
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,Intesa Sanpaolo,106,0.11320754716981132,0.25471698113207547,0.16446540880503144,1.0,9.433962264150943e-05,9.433962264150943e-05,9.433962264150943e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,11.320754716981133,25.471698113207548,16.446540880503143,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,KBC Group,32,0.28125,0.6875,0.459375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,28.125,68.75,45.9375,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,KfW,24,0.375,0.625,0.4861111111111111,1.0,4.1666666666666665e-05,4.1666666666666665e-05,4.1666666666666665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,37.5,62.5,48.61111111111111,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,Nordea Bank,21,0.19047619047619047,0.5714285714285714,0.3150793650793651,1.0,4.761904761904762e-05,4.761904761904762e-05,4.761904761904762e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,19.047619047619047,57.14285714285714,31.507936507936513,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,OTP Bank,79,0.17721518987341772,0.4936708860759494,0.2926160337552743,1.0,5.0632911392405066e-05,5.0632911392405066e-05,5.0632911392405066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,17.72151898734177,49.36708860759494,29.26160337552743,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,PKO Bank Polski,36,0.2777777777777778,0.6944444444444444,0.4347222222222222,1.0,8.333333333333333e-05,8.333333333333333e-05,8.333333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,27.77777777777778,69.44444444444444,43.472222222222214,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,Pekao,32,0.28125,0.40625,0.3307291666666667,0.59375,0.000125,0.000125,0.000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,28.125,40.625,33.07291666666667,59.375
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,Raiffeisen Bank International,83,0.1927710843373494,0.40963855421686746,0.27048192771084334,1.0,0.0001566265060240964,0.0001566265060240964,0.0001566265060240964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,19.27710843373494,40.963855421686745,27.048192771084334,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,Santander,31,0.0967741935483871,0.1935483870967742,0.13548387096774195,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,9.67741935483871,19.35483870967742,13.548387096774196,96.7741935483871
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,Societe Generale,15,0.4,0.8,0.5488888888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,40.0,80.0,54.888888888888886,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,Swedbank,85,0.29411764705882354,0.5529411764705883,0.387843137254902,1.0,8.23529411764706e-05,8.23529411764706e-05,8.23529411764706e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,29.411764705882355,55.294117647058826,38.7843137254902,100.0
ESRS,hybrid_pageindex_harrier_oss_v1_0_6b_top_m_10_query_results.jsonl,Hybrid PageIndex,Harrier,node,10.0,UniCredit,37,0.2972972972972973,0.4864864864864865,0.3716216216216216,1.0,2.7027027027027027e-05,2.7027027027027027e-05,2.7027027027027027e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,29.72972972972973,48.64864864864865,37.16216216216216,100.0
